2	4	1.0649234799577187
2	3	1.0568589959546513
17	22	1.2156722218889322
18	24	1.8622062330458444
23	27	0.9280014032185464
28	33	0.8987699385408296
31	3	1.8376034221543058
39	37	1.2278694717622936
39	38	1.062655566308503
42	33	0.9719623756261686
51	47	1.0229774199466741
52	48	0.6628970301836015
54	47	2.011906871919707
72	19	1.5276413252191998
81	66	1.069757195513151
85	21	0.756565653364941
94	20	0.9043420284344523
96	76	2.346288040711828
102	80	3.0965878585965205
104	82	1.7049435703635623
106	71	0.8902372013229621
112	88	1.8769264012281812
114	90	0.6524751622791423
128	97	4.659243711373194
130	98	1.3682729923088337
133	101	1.660863959136349
165	114	0.8541743186569493
166	107	1.1719609547499872
168	107	1.3857580011864727
174	107	1.3740969521788564
178	107	1.4111192617797446
180	3	0.8767819848892302
191	114	0.9860166931506317
205	76	1.6631188588819616
205	2	1.353819819196208
209	3	0.9504200354951667
220	19	2.161592735718668
220	17	1.6667134743970922
229	19	1.0866258671260245
235	29	1.0180399326222145
236	56	1.739052075865367
240	107	1.73527633849512
249	2	1.067173305447336
258	71	2.483971443992189
264	71	1.1568731603448952
279	3	1.6202073724044639
285	12	1.0457356801291986
290	27	0.8966208275735913
294	151	1.9594131378279436
301	152	0.9428153285673916
313	68	1.8599391597288324
324	16	1.9141225041870713
325	147	1.7051644648176458
339	107	1.6107250310206735
345	16	2.0457272716464265
346	79	1.7496425652533312
356	16	0.764920042403346
357	107	1.5747193533987727
359	5	1.5254729559057705
370	107	1.5158050996715873
374	98	2.2279392640029654
375	80	1.2205089275079097
375	3	1.2106267372326447
397	16	2.077183124676849
400	71	3.6964721124914695
406	5	1.4132195705801558
412	107	0.8754454087044492
418	107	1.337698389731995
439	102	1.6031806812110927
444	56	1.2589580690560103
448	150	0.8658035001271286
451	19	1.2929730767625722
457	75	0.9190978790690031
469	177	1.459698816552549
474	16	1.325743852148431
477	114	0.8423138426669771
481	107	1.0503544014001087
483	102	0.9384306207423216
484	102	1.707301790081495
493	81	1.161475555795746
514	182	1.632338207120818
527	107	1.0747557050930294
536	188	0.9900265045305384
544	21	1.7520870441325906
552	37	1.829426948210319
561	150	1.5336121706252939
566	71	0.8826275868636406
571	3	4.643959476973258
572	124	2.0427112885952674
575	110	0.9652944746152698
585	71	1.2027360315681468
606	3	1.6637190004128903
610	199	0.9520495416208391
617	20	0.9839357953666754
618	97	0.628506851583463
619	107	3.20409577909595
629	107	0.7710852274720549
634	98	0.9089114645402707
639	20	0.9498826494701058
639	107	0.9472733227656841
652	4	2.7521867010450007
657	107	1.5978359718822286
658	29	0.8140598153703038
667	46	0.9965321502352091
671	29	0.9121380443444259
678	80	1.5860304693011738
681	16	2.4691679463424236
689	3	1.4682970895711738
693	102	0.602220599999347
697	19	1.2858665664593054
705	97	2.6033024703045005
719	107	1.5987727628580708
738	74	0.8090960063370339
749	71	1.4188751705890341
754	4	2.880475980354224
754	3	0.7957277885914524
772	56	1.8939214853767794
773	209	1.4930454753751998
774	107	1.3404173175015588
775	210	1.7810918700246419
775	173	0.9311642153771288
793	199	1.3960496836571736
794	173	1.3995697509764442
794	177	0.8188543576340214
798	107	1.420426369309427
799	75	1.1928155475688162
808	118	1.129166566753177
816	46	0.9857281464903694
828	3	3.0819238050798443
829	34	2.2225854056584327
829	16	2.1955722249667335
837	217	0.9521354584242195
850	81	0.9491740608025386
853	67	1.0301129312089892
866	114	1.8810794384528227
870	74	0.8572213730177212
881	102	1.8340949748666766
885	220	1.053923425607288
888	2	1.2994531487660288
889	152	1.7591566949744357
904	3	1.5507746362750143
909	4	1.4880563529992756
910	3	4.062128752015882
930	84	1.3052897530096277
935	177	1.765709842770057
935	3	1.040786370435128
940	56	1.1237627071020264
958	16	1.6386453506834326
965	107	1.3478743719211685
967	79	0.9066209433621897
976	19	2.524183296304443
977	107	2.2546688798019128
978	227	2.8077663530054204
986	33	0.6399957789273292
994	20	0.8769911509119952
996	177	1.3453702036899213
1002	19	0.779397319777648
1004	114	1.2835232449474538
1011	19	1.3295944140530076
1015	107	0.8195851066792584
1022	204	1.7819045957860273
1040	5	3.002119974447905
1043	17	0.8657731681939174
1048	24	1.8097525849777054
1050	34	0.9711636141734639
1065	158	0.9502780365604375
1075	66	1.359837077492395
1076	107	1.0226482392598502
1078	19	0.7228256909139158
1080	19	1.5236000058805736
1090	17	1.3558321215425724
1099	97	0.6716108110149172
1101	2	1.3384012324731376
1113	233	1.352285675994469
1119	89	1.1830099180387958
1129	75	0.9960755198810618
1133	150	3.185634335158541
1133	19	1.1178605718561214
1148	12	1.3361582071641507
1151	107	1.4609752819799018
1157	76	1.615652037269813
1173	107	1.6513856842689665
1182	241	1.2273692858953402
1190	4	1.0873394888707408
1192	107	1.9227975717206736
1194	17	1.2318806574804397
1196	67	1.687279935708815
1224	177	1.4893626145313867
1229	16	1.2090292418929145
1230	71	1.4136505454702764
1231	16	1.0488474731587698
1234	177	2.0875914439305587
1240	127	0.977870916758661
1243	107	1.4773851348755938
1244	114	0.854166609342259
1249	107	2.436784811842969
1249	21	0.6710431481414927
1255	107	1.2296233649789943
1260	48	0.8051674507510467
1270	204	0.9076246828220313
1277	150	3.6124281933622955
1281	37	0.8872148265925828
1281	38	0.8686739694938714
1295	248	0.6863776671519617
1304	133	2.4469367488990468
1308	107	2.267413398367518
1321	71	1.9123030599447313
1322	102	1.2618207302721498
1323	66	1.9833030255144253
1326	46	0.8712206694723059
1331	107	1.1869157598700313
1333	150	0.9126827457800062
1336	3	2.0711671704430685
1339	102	2.1514408552825985
1350	127	0.6048065374324336
1351	251	1.0589123109137957
1356	107	1.0325167195573512
1356	68	0.5131139355425642
1358	251	0.840286112051988
1359	127	1.1357306129126576
1361	84	1.3728187786600972
1366	68	2.543940446499114
1369	2	0.7519891612766537
1369	107	0.5295136293907516
1371	133	0.9087249073293966
1374	107	1.81872276503683
1376	114	1.420415569921524
1379	204	1.5405147107060229
1380	3	1.003646143175024
1383	16	0.9036732261889033
1384	107	1.4679341161593948
1392	150	0.8845819497565762
1396	19	0.9171461551095171
1401	147	1.6705230000508329
1406	107	0.8733668930654808
1412	102	1.136595037894714
1413	19	1.850497280561811
1417	118	2.397650214014633
1433	224	1.8351602867365908
1434	31	2.1603478738914266
1435	19	0.9012221455376566
1448	177	0.938033148138822
1450	255	0.6034999621833674
1463	220	1.009873822578934
1478	81	1.5896362914875595
1482	38	0.862508410614619
1502	3	0.7155220992415264
1515	16	2.139275841994861
1518	107	1.3587152354415157
1522	107	2.5827325945788884
1527	107	2.8080350375819565
1541	74	0.8571974556247568
1552	19	2.6352012803587694
1552	67	2.4423506451502988
1558	107	2.709384673022665
1568	74	0.855317457219208
1572	74	0.945734259568386
1573	97	0.8853933102831215
1579	39	0.8837035098728512
1580	39	0.6947379221502595
1596	110	1.3839392368864547
1597	177	0.6016075899137239
1608	118	1.4031784285067883
1616	3	1.1169144594828815
1624	12	1.7414004639150318
1626	20	2.041968797721268
1647	263	1.6710093902436218
1653	81	0.7570474553548864
1655	75	1.7266409340663582
1667	107	1.0439627170249126
1672	107	1.803586687966132
1686	152	1.5139029868744511
1697	12	0.8777291393776082
1706	81	0.932082486859964
1717	118	2.3241359812397704
1717	102	1.0580940311597724
1727	107	1.0000851053396056
1727	34	0.9996548762915012
1727	48	0.8497971994400672
1730	71	2.031190208784669
1737	204	1.649512949721827
1741	204	1.1703614826433406
1746	177	1.6636124060308477
1751	107	1.969880244890635
1763	29	1.4158861819802062
1764	74	0.9695069303723631
1773	107	0.8556319417799905
1815	4	1.021136708247284
1816	204	1.3986533545417403
1824	220	1.1369705878310437
1832	3	2.4004116177931563
1833	19	2.2542944009520403
1834	207	1.0289466698992586
1838	150	0.8596068136676625
1854	207	0.8820769005325628
1861	16	1.2267740327728585
1882	270	1.2587656774506695
1887	3	0.9511177203521974
1890	107	0.8568540067922081
1894	71	2.8228784972759193
1911	272	1.3529407214079205
1916	114	0.8388762480238567
1920	275	1.4546515891003975
1920	102	0.8401719723627965
1928	74	1.127741019052063
1931	2	0.9516183803748536
1933	24	2.495872085350724
1945	241	2.044179983182089
1946	107	1.5944209787107682
1953	4	1.9907602909400886
1958	107	1.7556937328445608
1967	177	2.7219587069186177
1967	3	1.6458586126077073
1968	16	0.4653281043193622
1970	3	0.9762648103319437
1971	2	0.8653082936548807
1973	34	0.9125931913667173
1982	4	0.8636241949481341
1984	12	0.9046157060499163
1987	118	1.5450100432447549
1989	67	1.4194131662788247
2000	107	2.2551801011278574
2002	147	2.455227961649163
2003	230	2.4853648165341253
2006	107	2.224811305153489
2009	177	2.31653788043441
2012	3	4.066696375996609
2013	177	1.416480011582735
2014	107	2.467419481638542
2028	107	1.1530091037130057
2040	19	0.9112426912368702
2049	76	1.7235362604472655
2050	270	2.8010817717935463
2053	107	1.4247856156155227
2062	150	2.1319597568468627
2068	74	0.8272364901523735
2073	12	1.0969273115899718
2076	17	0.9109882440019645
2081	12	1.173951541964953
2087	204	1.6223868160322077
2099	3	0.8124317444942853
2101	24	0.6297393180707285
2102	270	1.3364592257843775
2102	107	0.7922697275168616
2109	107	0.941193458228495
2111	173	1.3311053667683823
2121	67	1.4570951649631465
2128	37	1.2953091896936544
2132	80	2.155518937453155
2132	4	1.4307475281646713
2136	150	1.694241373059861
2142	102	1.2530009364557144
2157	46	0.8551144153593586
2160	16	1.313407244065829
2171	71	1.2184309734638301
2181	75	1.5749172601519525
2186	114	1.3009795773664992
2195	68	1.3796696891428675
2199	107	2.860371728752251
2201	75	1.4817386459653352
2205	270	0.7617725886908745
2206	102	1.3606975901423026
2207	114	1.5012177139173166
2218	2	1.0295204465111305
2223	270	0.905995338110767
2238	270	1.4516134370592622
2249	124	1.522304071704492
2251	46	1.5364021716822573
2254	263	0.7436186293488621
2264	74	0.8093595250026294
2265	71	1.0278333518163323
2278	46	1.3156919279333088
2278	204	1.1816581167343947
2288	107	0.7060941729637209
2294	107	1.4526178889480132
2295	118	2.6627568814146487
2301	150	0.7816895150176395
2313	102	1.8595469379912524
2322	177	1.5075081977463065
2323	114	1.1043438857662384
2324	150	1.6491818671222223
2325	67	1.1385661999257182
2331	114	0.82532460307545
2335	152	1.5367031037849148
2350	107	0.8862812870375631
2366	150	1.8822997100336352
2369	38	1.4554715826098477
2374	107	0.7377872570891765
2376	233	1.3266830853698952
2379	173	0.8713198978206788
2382	3	0.8628907266741569
2392	74	0.8733558834194568
2395	19	1.0259235132174633
2396	75	0.923893072768327
2410	107	2.227933710174897
2411	107	1.1758918299753935
2413	220	1.1186323081341956
2414	3	0.9681659004855899
2427	107	1.6800864577335872
2429	177	1.703977710966367
2438	34	0.9433388415817434
2449	292	3.5797726734133795
2464	107	1.3085801812044338
2468	107	1.356861617826425
2469	107	1.8076916577245037
2476	107	0.8363069002180585
2480	294	2.1092731980130077
2484	102	1.0815701131112774
2489	74	0.8879376297519916
2503	177	1.7261271118362274
2511	107	1.4407394651851726
2512	107	0.9571223091786125
2517	24	0.9172015129655559
2532	150	1.2921497191526017
2543	107	0.6818212053932389
2557	295	0.47688005995993676
2566	107	0.8473507149380728
2569	107	0.5475291428625565
2572	107	3.4608481431865146
2575	150	0.9184251477356756
2576	4	1.949314257809778
2583	177	1.6631336865006519
2585	12	1.2162088734692347
2595	270	3.2613625013519307
2595	46	0.9065453022345349
2596	102	1.497876120798187
2598	107	1.4686075412599653
2600	177	0.6382985738474444
2601	107	1.4710463070909383
2601	20	0.9475376707927934
2603	118	0.8896690280986661
2606	230	0.5604141947476158
2613	204	1.4889141363945961
2619	107	1.3889614677644786
2624	298	1.4677298279017508
2628	3	1.0752629025012808
2633	4	1.0861037954111201
2636	177	1.4098700861765674
2654	177	1.4150378014298215
2660	204	1.9382231720130567
2664	2	0.7834879128566525
2665	5	1.3787131723258392
2673	4	1.3168144327879996
2673	177	1.1332966443965877
2679	4	1.6899861496564235
2679	177	1.4902668754704667
2682	76	0.8150597565913081
2697	101	0.8916443759254709
2703	19	3.1673108296139194
2708	5	0.8064309297782855
2709	107	1.0659534348734157
2709	118	1.0551793894652586
2720	102	1.2544042333184986
2725	3	0.9521851698467989
2731	71	1.6751527704490687
2733	102	2.525606283123495
2739	107	2.0000101867597655
2748	16	0.9616125353584706
2753	3	0.998290928316875
2753	74	0.829248878259607
2755	3	1.6036179129200767
2761	204	1.4022302838880016
2763	19	3.2960738455539316
2765	21	2.5284458444434854
2767	107	0.7484120553234279
2788	107	0.8722437921068222
2795	173	1.4088834991150982
2795	107	0.9272007806043797
2796	74	0.8592253882664374
2798	74	0.9516836087087401
2802	3	0.9081491077505612
2804	102	2.2130274980846663
2810	248	1.1866962311699287
2811	3	1.199103981052024
2826	170	0.9052852369682439
2827	3	1.500648084373374
2830	107	1.7023259260449188
2847	46	0.811389020502525
2849	150	0.7328875818813554
2852	12	1.1190380335906265
2857	80	1.238153388938763
2858	71	1.4180677801925872
2866	84	1.273856563004099
2872	75	1.9643906390692973
2889	37	0.837593137698338
2893	19	1.71221002232617
2896	107	0.8718423073681572
2906	107	0.7271597669986681
2922	124	1.9024376681688744
2923	107	1.5419824552136958
2924	107	1.6582045377411805
2926	107	1.2110148861980377
2929	107	0.519935746984954
2932	4	2.146722111664645
2941	107	1.6252364138610345
2950	4	2.9835753516322407
